State,Year,Quarter,Device_Brand,User_Count,Registered_users,App_opens
madhya-pradesh,2020,1,Samsung,1873824,10151371,262452480
madhya-pradesh,2020,1,Oppo,1206327,10151371,262452480
madhya-pradesh,2020,1,Realme,607456,10151371,262452480
madhya-pradesh,2020,1,Motorola,174003,10151371,262452480
madhya-pradesh,2020,1,Apple,160868,10151371,262452480
madhya-pradesh,2020,1,Huawei,136299,10151371,262452480
madhya-pradesh,2020,1,Micromax,135703,10151371,262452480
madhya-pradesh,2020,1,OnePlus,133926,10151371,262452480
madhya-pradesh,2020,1,Others,1068862,10151371,262452480
madhya-pradesh,2020,2,Xiaomi,3003291,11374423,253770044
madhya-pradesh,2020,2,Vivo,2247524,11374423,253770044
madhya-pradesh,2020,2,Samsung,2084294,11374423,253770044
madhya-pradesh,2020,2,Oppo,1376782,11374423,253770044
madhya-pradesh,2020,2,Realme,693404,11374423,253770044
madhya-pradesh,2020,2,Motorola,185349,11374423,253770044
madhya-pradesh,2020,2,Apple,170312,11374423,253770044
madhya-pradesh,2020,2,Micromax,147344,11374423,253770044
madhya-pradesh,2020,2,Huawei,147224,11374423,253770044
madhya-pradesh,2020,2,OnePlus,139482,11374423,253770044
madhya-pradesh,2020,2,Others,1179417,11374423,253770044
madhya-pradesh,2020,3,Xiaomi,3292397,12564224,324850994
madhya-pradesh,2020,3,Vivo,2556833,12564224,324850994
madhya-pradesh,2020,3,Samsung,2278237,12564224,324850994
madhya-pradesh,2020,3,Oppo,1539499,12564224,324850994
madhya-pradesh,2020,3,Realme,799089,12564224,324850994
madhya-pradesh,2020,3,Motorola,196221,12564224,324850994
madhya-pradesh,2020,3,Apple,181092,12564224,324850994
madhya-pradesh,2020,3,Huawei,157340,12564224,324850994
madhya-pradesh,2020,3,Micromax,157127,12564224,324850994
madhya-pradesh,2020,3,OnePlus,146328,12564224,324850994
madhya-pradesh,2020,3,Others,1260061,12564224,324850994
madhya-pradesh,2020,4,Xiaomi,3563397,13737947,405571446
madhya-pradesh,2020,4,Vivo,2853943,13737947,405571446
madhya-pradesh,2020,4,Samsung,2466332,13737947,405571446
madhya-pradesh,2020,4,Oppo,1703093,13737947,405571446
madhya-pradesh,2020,4,Realme,905866,13737947,405571446
madhya-pradesh,2020,4,Motorola,206156,13737947,405571446
madhya-pradesh,2020,4,Apple,195195,13737947,405571446
madhya-pradesh,2020,4,Huawei,166594,13737947,405571446
madhya-pradesh,2020,4,Micromax,164239,13737947,405571446
madhya-pradesh,2020,4,Tecno,157894,13737947,405571446
madhya-pradesh,2020,4,Others,1355238,13737947,405571446
madhya-pradesh,2021,1,Xiaomi,3826173,14839427,482500276
madhya-pradesh,2021,1,Vivo,3171754,14839427,482500276
madhya-pradesh,2021,1,Samsung,2620433,14839427,482500276
madhya-pradesh,2021,1,Oppo,1846729,14839427,482500276
madhya-pradesh,2021,1,Realme,1015817,14839427,482500276
madhya-pradesh,2021,1,Motorola,211488,14839427,482500276
madhya-pradesh,2021,1,Apple,210736,14839427,482500276
madhya-pradesh,2021,1,Tecno,184784,14839427,482500276
madhya-pradesh,2021,1,Huawei,173653,14839427,482500276
madhya-pradesh,2021,1,Micromax,165359,14839427,482500276
madhya-pradesh,2021,1,Others,1412501,14839427,482500276
madhya-pradesh,2021,2,Xiaomi,4052668,15940935,727741649
madhya-pradesh,2021,2,Vivo,3483187,15940935,727741649
madhya-pradesh,2021,2,Samsung,2757784,15940935,727741649
madhya-pradesh,2021,2,Oppo,2001363,15940935,727741649
madhya-pradesh,2021,2,Realme,1196164,15940935,727741649
madhya-pradesh,2021,2,Tecno,240188,15940935,727741649
madhya-pradesh,2021,2,Apple,228017,15940935,727741649
madhya-pradesh,2021,2,Motorola,210526,15940935,727741649
madhya-pradesh,2021,2,OnePlus,182565,15940935,727741649
madhya-pradesh,2021,2,Huawei,171485,15940935,727741649
madhya-pradesh,2021,2,Others,1416988,15940935,727741649
madhya-pradesh,2021,3,Xiaomi,4290362,17210233,929572924
madhya-pradesh,2021,3,Vivo,3891058,17210233,929572924
madhya-pradesh,2021,3,Samsung,2829150,17210233,929572924
madhya-pradesh,2021,3,Oppo,2215661,17210233,929572924
madhya-pradesh,2021,3,Realme,1404072,17210233,929572924
madhya-pradesh,2021,3,Tecno,298534,17210233,929572924
madhya-pradesh,2021,3,Apple,249062,17210233,929572924
madhya-pradesh,2021,3,OnePlus,224466,17210233,929572924
madhya-pradesh,2021,3,Motorola,208788,17210233,929572924
madhya-pradesh,2021,3,Huawei,180559,17210233,929572924
madhya-pradesh,2021,3,Others,1418521,17210233,929572924
madhya-pradesh,2021,4,Xiaomi,4500562,18456243,956630781
madhya-pradesh,2021,4,Vivo,4248158,18456243,956630781
madhya-pradesh,2021,4,Samsung,2921496,18456243,956630781
madhya-pradesh,2021,4,Oppo,2400977,18456243,956630781
madhya-pradesh,2021,4,Realme,1682298,18456243,956630781
madhya-pradesh,2021,4,Tecno,350126,18456243,956630781
madhya-pradesh,2021,4,Apple,293413,18456243,956630781
madhya-pradesh,2021,4,OnePlus,264637,18456243,956630781
madhya-pradesh,2021,4,Motorola,211860,18456243,956630781
madhya-pradesh,2021,4,Huawei,174122,18456243,956630781
madhya-pradesh,2021,4,Others,1408594,18456243,956630781
madhya-pradesh,2022,1,Xiaomi,4678482,19656147,1678266475
madhya-pradesh,2022,1,Vivo,4575284,19656147,1678266475
madhya-pradesh,2022,1,Samsung,3009068,19656147,1678266475
madhya-pradesh,2022,1,Oppo,2595568,19656147,1678266475
madhya-pradesh,2022,1,Realme,1935366,19656147,1678266475
madhya-pradesh,2022,1,Tecno,424783,19656147,1678266475
madhya-pradesh,2022,1,Apple,325559,19656147,1678266475
madhya-pradesh,2022,1,OnePlus,303765,19656147,1678266475
madhya-pradesh,2022,1,Motorola,211431,19656147,1678266475
madhya-pradesh,2022,1,Huawei,173297,19656147,1678266475
madhya-pradesh,2022,1,Others,1423544,19656147,1678266475
maharashtra,2018,1,Xiaomi,1606618,6106994,0
maharashtra,2018,1,Samsung,1354403,6106994,0
maharashtra,2018,1,Vivo,722501,6106994,0
maharashtra,2018,1,Oppo,611419,6106994,0
maharashtra,2018,1,Motorola,250397,6106994,0
maharashtra,2018,1,OnePlus,250269,6106994,0
maharashtra,2018,1,Apple,240145,6106994,0
maharashtra,2018,1,Realme,238202,6106994,0
maharashtra,2018,1,Lenovo,157770,6106994,0
maharashtra,2018,1,Huawei,77241,6106994,0
maharashtra,2018,1,Others,598029,6106994,0
maharashtra,2018,2,Xiaomi,2177364,8222371,0
maharashtra,2018,2,Samsung,1813491,8222371,0
maharashtra,2018,2,Vivo,1030036,8222371,0
maharashtra,2018,2,Oppo,852747,8222371,0
maharashtra,2018,2,Motorola,326189,8222371,0
maharashtra,2018,2,Realme,312225,8222371,0
maharashtra,2018,2,OnePlus,312199,8222371,0
maharashtra,2018,2,Apple,308656,8222371,0
maharashtra,2018,2,Lenovo,200468,8222371,0
maharashtra,2018,2,Huawei,103831,8222371,0
maharashtra,2018,2,Others,785165,8222371,0
maharashtra,2018,3,Xiaomi,2766078,10435033,0
maharashtra,2018,3,Samsung,2300594,10435033,0
maharashtra,2018,3,Vivo,1399253,10435033,0
maharashtra,2018,3,Oppo,1125654,10435033,0
maharashtra,2018,3,Realme,390608,10435033,0
maharashtra,2018,3,Motorola,388369,10435033,0
maharashtra,2018,3,Apple,375379,10435033,0
maharashtra,2018,3,OnePlus,373333,10435033,0
maharashtra,2018,3,Lenovo,228516,10435033,0
maharashtra,2018,3,Huawei,134410,10435033,0
maharashtra,2018,3,Others,952839,10435033,0
maharashtra,2018,4,Xiaomi,3540182,13381602,0
maharashtra,2018,4,Samsung,2956289,13381602,0
maharashtra,2018,4,Vivo,1906545,13381602,0
maharashtra,2018,4,Oppo,1510894,13381602,0
maharashtra,2018,4,Realme,492198,13381602,0
maharashtra,2018,4,Apple,470804,13381602,0
maharashtra,2018,4,Motorola,466650,13381602,0
maharashtra,2018,4,OnePlus,454556,13381602,0
maharashtra,2018,4,Lenovo,269382,13381602,0
maharashtra,2018,4,Huawei,175714,13381602,0
maharashtra,2018,4,Others,1138388,13381602,0
maharashtra,2019,1,Xiaomi,4274491,16284451,0
maharashtra,2019,1,Samsung,3611915,16284451,0
maharashtra,2019,1,Vivo,2418126,16284451,0
maharashtra,2019,1,Oppo,1907902,16284451,0
maharashtra,2019,1,Realme,585138,16284451,0
maharashtra,2019,1,Apple,558788,16284451,0
maharashtra,2019,1,Motorola,534307,16284451,0
maharashtra,2019,1,OnePlus,525104,16284451,0
maharashtra,2019,1,Lenovo,306357,16284451,0
maharashtra,2019,1,Huawei,217773,16284451,0
maharashtra,2019,1,Others,1344550,16284451,0
maharashtra,2019,2,Xiaomi,4892831,18776975,109967705
maharashtra,2019,2,Samsung,4177428,18776975,109967705
maharashtra,2019,2,Vivo,2871247,18776975,109967705
maharashtra,2019,2,Oppo,2256129,18776975,109967705
maharashtra,2019,2,Realme,671555,18776975,109967705
maharashtra,2019,2,Apple,637834,18776975,109967705
maharashtra,2019,2,Motorola,590477,18776975,109967705
maharashtra,2019,2,OnePlus,584246,18776975,109967705
maharashtra,2019,2,Lenovo,336952,18776975,109967705
maharashtra,2019,2,Huawei,250636,18776975,109967705
maharashtra,2019,2,Others,1507640,18776975,109967705
maharashtra,2019,3,Xiaomi,5512362,21313081,439998413
maharashtra,2019,3,Samsung,4737873,21313081,439998413
maharashtra,2019,3,Vivo,3365190,21313081,439998413
maharashtra,2019,3,Oppo,2622932,21313081,439998413
maharashtra,2019,3,Realme,776018,21313081,439998413
maharashtra,2019,3,Apple,710463,21313081,439998413
maharashtra,2019,3,OnePlus,640069,21313081,439998413
maharashtra,2019,3,Motorola,634763,21313081,439998413
maharashtra,2019,3,Lenovo,350502,21313081,439998413
maharashtra,2019,3,Huawei,283713,21313081,439998413
maharashtra,2019,3,Others,1679196,21313081,439998413
maharashtra,2019,4,Xiaomi,6103857,23745297,543654112
maharashtra,2019,4,Samsung,5262077,23745297,543654112
maharashtra,2019,4,Vivo,3869506,23745297,543654112
maharashtra,2019,4,Oppo,2994940,23745297,543654112
maharashtra,2019,4,Realme,901700,23745297,543654112
maharashtra,2019,4,Apple,765131,23745297,543654112
maharashtra,2019,4,OnePlus,681386,23745297,543654112
maharashtra,2019,4,Motorola,672128,23745297,543654112
maharashtra,2019,4,Lenovo,367641,23745297,543654112
maharashtra,2019,4,Huawei,311865,23745297,543654112
maharashtra,2019,4,Others,1815066,23745297,543654112
maharashtra,2020,1,Xiaomi,6677147,26168390,615146568
maharashtra,2020,1,Samsung,5772343,26168390,615146568
maharashtra,2020,1,Vivo,4396537,26168390,615146568
maharashtra,2020,1,Oppo,3377366,26168390,615146568
maharashtra,2020,1,Realme,1031169,26168390,615146568
maharashtra,2020,1,Apple,815679,26168390,615146568
maharashtra,2020,1,OnePlus,715746,26168390,615146568
maharashtra,2020,1,Motorola,704678,26168390,615146568
maharashtra,2020,1,Lenovo,387278,26168390,615146568
maharashtra,2020,1,Huawei,338054,26168390,615146568
maharashtra,2020,1,Others,1952393,26168390,615146568
maharashtra,2020,2,Xiaomi,7291300,28765086,506354812
maharashtra,2020,2,Samsung,6335245,28765086,506354812
maharashtra,2020,2,Vivo,4942835,28765086,506354812
maharashtra,2020,2,Oppo,3797269,28765086,506354812
maharashtra,2020,2,Realme,1160245,28765086,506354812
maharashtra,2020,2,Apple,858658,28765086,506354812
maharashtra,2020,2,OnePlus,742365,28765086,506354812
maharashtra,2020,2,Motorola,742088,28765086,506354812
maharashtra,2020,2,Lenovo,406197,28765086,506354812
maharashtra,2020,2,Huawei,362725,28765086,506354812
maharashtra,2020,2,Others,2126159,28765086,506354812
maharashtra,2020,3,Xiaomi,7895486,31409513,668197101
maharashtra,2020,3,Samsung,6914730,31409513,668197101
maharashtra,2020,3,Vivo,5536849,31409513,668197101
maharashtra,2020,3,Oppo,4210793,31409513,668197101
maharashtra,2020,3,Realme,1316605,31409513,668197101
maharashtra,2020,3,Apple,911356,31409513,668197101
maharashtra,2020,3,OnePlus,778193,31409513,668197101
maharashtra,2020,3,Motorola,776080,31409513,668197101
maharashtra,2020,3,Lenovo,423666,31409513,668197101
maharashtra,2020,3,Huawei,386542,31409513,668197101
maharashtra,2020,3,Others,2259213,31409513,668197101
maharashtra,2020,4,Xiaomi,8584570,34432631,952006770
maharashtra,2020,4,Samsung,7578573,34432631,952006770
maharashtra,2020,4,Vivo,6188503,34432631,952006770
maharashtra,2020,4,Oppo,4665421,34432631,952006770
maharashtra,2020,4,Realme,1504255,34432631,952006770
maharashtra,2020,4,Apple,983306,34432631,952006770
maharashtra,2020,4,OnePlus,822805,34432631,952006770
maharashtra,2020,4,Motorola,813317,34432631,952006770
maharashtra,2020,4,Lenovo,444638,34432631,952006770
maharashtra,2020,4,Huawei,413761,34432631,952006770
maharashtra,2020,4,Others,2433482,34432631,952006770
maharashtra,2021,1,Xiaomi,9195320,37077537,1101976484
maharashtra,2021,1,Samsung,8088910,37077537,1101976484
maharashtra,2021,1,Vivo,6831786,37077537,1101976484
maharashtra,2021,1,Oppo,5069410,37077537,1101976484
maharashtra,2021,1,Realme,1696339,37077537,1101976484
maharashtra,2021,1,Apple,1054581,37077537,1101976484
maharashtra,2021,1,OnePlus,870022,37077537,1101976484
maharashtra,2021,1,Motorola,832101,37077537,1101976484
maharashtra,2021,1,Lenovo,447713,37077537,1101976484
maharashtra,2021,1,Huawei,431846,37077537,1101976484
maharashtra,2021,1,Others,2559509,37077537,1101976484
maharashtra,2021,2,Xiaomi,9764252,39664697,1208083592
maharashtra,2021,2,Samsung,8511194,39664697,1208083592
maharashtra,2021,2,Vivo,7509629,39664697,1208083592
maharashtra,2021,2,Oppo,5487836,39664697,1208083592
maharashtra,2021,2,Realme,2003392,39664697,1208083592
maharashtra,2021,2,Apple,1131848,39664697,1208083592
maharashtra,2021,2,OnePlus,949407,39664697,1208083592
maharashtra,2021,2,Motorola,820661,39664697,1208083592
maharashtra,2021,2,Lenovo,430496,39664697,1208083592
maharashtra,2021,2,Huawei,429331,39664697,1208083592
maharashtra,2021,2,Others,2626651,39664697,1208083592
maharashtra,2021,3,Xiaomi,10369008,42581217,1565370852
maharashtra,2021,3,Samsung,8810154,42581217,1565370852
maharashtra,2021,3,Vivo,8354641,42581217,1565370852
maharashtra,2021,3,Oppo,6005730,42581217,1565370852
maharashtra,2021,3,Realme,2373088,42581217,1565370852
maharashtra,2021,3,Apple,1219480,42581217,1565370852
maharashtra,2021,3,OnePlus,1108387,42581217,1565370852
maharashtra,2021,3,Motorola,801994,42581217,1565370852
maharashtra,2021,3,Huawei,436025,42581217,1565370852
maharashtra,2021,3,Tecno,422485,42581217,1565370852
maharashtra,2021,3,Others,2680225,42581217,1565370852
maharashtra,2021,4,Xiaomi,10876133,45482506,2031739248
maharashtra,2021,4,Vivo,9147706,45482506,2031739248
maharashtra,2021,4,Samsung,9133368,45482506,2031739248
maharashtra,2021,4,Oppo,6511923,45482506,2031739248
maharashtra,2021,4,Realme,2837580,45482506,2031739248
maharashtra,2021,4,Apple,1382079,45482506,2031739248
maharashtra,2021,4,OnePlus,1264294,45482506,2031739248
maharashtra,2021,4,Motorola,794353,45482506,2031739248
maharashtra,2021,4,Tecno,485180,45482506,2031739248
maharashtra,2021,4,Huawei,420624,45482506,2031739248
maharashtra,2021,4,Others,2629266,45482506,2031739248
maharashtra,2022,1,Xiaomi,11340940,48227630,2157769514
maharashtra,2022,1,Vivo,9873983,48227630,2157769514
maharashtra,2022,1,Samsung,9447206,48227630,2157769514
maharashtra,2022,1,Oppo,7009300,48227630,2157769514
maharashtra,2022,1,Realme,3235912,48227630,2157769514
maharashtra,2022,1,Apple,1510802,48227630,2157769514
maharashtra,2022,1,OnePlus,1396866,48227630,2157769514
maharashtra,2022,1,Motorola,788109,48227630,2157769514
maharashtra,2022,1,Tecno,572060,48227630,2157769514
maharashtra,2022,1,Huawei,416025,48227630,2157769514
maharashtra,2022,1,Others,2636427,48227630,2157769514
manipur,2018,1,Xiaomi,12453,29925,0
manipur,2018,1,Samsung,5612,29925,0
manipur,2018,1,Vivo,2289,29925,0
manipur,2018,1,Oppo,2039,29925,0
manipur,2018,1,Realme,980,29925,0
manipur,2018,1,Apple,918,29925,0
manipur,2018,1,OnePlus,554,29925,0
manipur,2018,1,Lyf,545,29925,0
manipur,2018,1,Lenovo,478,29925,0
manipur,2018,1,Motorola,430,29925,0
manipur,2018,1,Others,3627,29925,0
manipur,2018,2,Xiaomi,19879,46055,0
manipur,2018,2,Samsung,8477,46055,0
manipur,2018,2,Vivo,3889,46055,0
manipur,2018,2,Oppo,3211,46055,0
manipur,2018,2,Realme,1474,46055,0
manipur,2018,2,Apple,1280,46055,0
manipur,2018,2,OnePlus,779,46055,0
manipur,2018,2,Lyf,726,46055,0
manipur,2018,2,Lenovo,671,46055,0
manipur,2018,2,Motorola,611,46055,0
manipur,2018,2,Others,5058,46055,0
manipur,2018,3,Xiaomi,26950,61935,0
manipur,2018,3,Samsung,11353,61935,0
manipur,2018,3,Vivo,5709,61935,0
manipur,2018,3,Oppo,4448,61935,0
manipur,2018,3,Realme,1932,61935,0
manipur,2018,3,Apple,1676,61935,0
manipur,2018,3,OnePlus,1022,61935,0
manipur,2018,3,Motorola,866,61935,0
manipur,2018,3,Micromax,817,61935,0
manipur,2018,3,Gionee,816,61935,0
manipur,2018,3,Others,6346,61935,0
manipur,2018,4,Xiaomi,36506,82589,0
manipur,2018,4,Samsung,15215,82589,0
manipur,2018,4,Vivo,7945,82589,0
manipur,2018,4,Oppo,6107,82589,0
manipur,2018,4,Realme,2561,82589,0
manipur,2018,4,Apple,2195,82589,0
manipur,2018,4,OnePlus,1217,82589,0
manipur,2018,4,Motorola,1091,82589,0
manipur,2018,4,Huawei,1063,82589,0
manipur,2018,4,Lenovo,1045,82589,0
manipur,2018,4,Others,7644,82589,0
manipur,2019,1,Xiaomi,44328,99527,0
manipur,2019,1,Samsung,18143,99527,0
manipur,2019,1,Vivo,9987,99527,0
manipur,2019,1,Oppo,7606,99527,0
manipur,2019,1,Realme,3053,99527,0
manipur,2019,1,Apple,2686,99527,0
manipur,2019,1,OnePlus,1419,99527,0
manipur,2019,1,Huawei,1320,99527,0
manipur,2019,1,Motorola,1261,99527,0
manipur,2019,1,Lenovo,1160,99527,0
manipur,2019,1,Others,8564,99527,0
manipur,2019,2,Xiaomi,52830,117747,464829
manipur,2019,2,Samsung,21344,117747,464829
manipur,2019,2,Vivo,12208,117747,464829
manipur,2019,2,Oppo,9283,117747,464829
manipur,2019,2,Realme,3549,117747,464829
manipur,2019,2,Apple,3146,117747,464829
manipur,2019,2,Huawei,1571,117747,464829
manipur,2019,2,OnePlus,1538,117747,464829
manipur,2019,2,Motorola,1419,117747,464829
manipur,2019,2,Lenovo,1409,117747,464829
manipur,2019,2,Others,9450,117747,464829
manipur,2019,3,Xiaomi,62189,136316,1594205
manipur,2019,3,Samsung,24119,136316,1594205
manipur,2019,3,Vivo,14457,136316,1594205
manipur,2019,3,Oppo,10716,136316,1594205
manipur,2019,3,Realme,4255,136316,1594205
manipur,2019,3,Apple,3713,136316,1594205
manipur,2019,3,Huawei,1849,136316,1594205
manipur,2019,3,OnePlus,1718,136316,1594205
manipur,2019,3,Motorola,1557,136316,1594205
manipur,2019,3,Gionee,1435,136316,1594205
manipur,2019,3,Others,10308,136316,1594205
manipur,2019,4,Xiaomi,71382,155358,1855488
manipur,2019,4,Samsung,27196,155358,1855488
manipur,2019,4,Vivo,17057,155358,1855488
manipur,2019,4,Oppo,12455,155358,1855488
manipur,2019,4,Realme,5083,155358,1855488
manipur,2019,4,Apple,4146,155358,1855488
manipur,2019,4,Huawei,2110,155358,1855488
manipur,2019,4,OnePlus,1880,155358,1855488
manipur,2019,4,Motorola,1694,155358,1855488
manipur,2019,4,Gionee,1532,155358,1855488
manipur,2019,4,Others,10823,155358,1855488
manipur,2020,1,Xiaomi,82065,177374,2175642
manipur,2020,1,Samsung,30698,177374,2175642
manipur,2020,1,Vivo,20017,177374,2175642
manipur,2020,1,Oppo,14505,177374,2175642
manipur,2020,1,Realme,6022,177374,2175642
manipur,2020,1,Apple,4598,177374,2175642
manipur,2020,1,Huawei,2413,177374,2175642
manipur,2020,1,OnePlus,2036,177374,2175642
manipur,2020,1,Motorola,1833,177374,2175642
manipur,2020,1,Lenovo,1609,177374,2175642
manipur,2020,1,Others,11578,177374,2175642
manipur,2020,2,Xiaomi,101637,215496,3011491
manipur,2020,2,Samsung,36569,215496,3011491
manipur,2020,2,Vivo,24681,215496,3011491
manipur,2020,2,Oppo,17877,215496,3011491
manipur,2020,2,Realme,7575,215496,3011491
manipur,2020,2,Apple,5110,215496,3011491
manipur,2020,2,Huawei,2813,215496,3011491
manipur,2020,2,OnePlus,2198,215496,3011491
manipur,2020,2,Motorola,2017,215496,3011491
manipur,2020,2,Lenovo,1798,215496,3011491
manipur,2020,2,Others,13221,215496,3011491
manipur,2020,3,Xiaomi,123688,258563,3552375
manipur,2020,3,Samsung,43350,258563,3552375
manipur,2020,3,Vivo,30086,258563,3552375
manipur,2020,3,Oppo,21723,258563,3552375
manipur,2020,3,Realme,9422,258563,3552375
manipur,2020,3,Apple,5797,258563,3552375
manipur,2020,3,Huawei,3222,258563,3552375
manipur,2020,3,OnePlus,2459,258563,3552375
manipur,2020,3,Motorola,2176,258563,3552375
manipur,2020,3,Lenovo,1996,258563,3552375
manipur,2020,3,Others,14644,258563,3552375
manipur,2020,4,Xiaomi,137767,288772,3783432
manipur,2020,4,Samsung,48641,288772,3783432
manipur,2020,4,Vivo,34019,288772,3783432
manipur,2020,4,Oppo,24639,288772,3783432
manipur,2020,4,Realme,11096,288772,3783432
manipur,2020,4,Apple,6525,288772,3783432
manipur,2020,4,Huawei,3448,288772,3783432
manipur,2020,4,OnePlus,2688,288772,3783432
manipur,2020,4,Motorola,2319,288772,3783432
manipur,2020,4,Lenovo,2118,288772,3783432
manipur,2020,4,Others,15512,288772,3783432
manipur,2021,1,Xiaomi,149035,312668,3709227
manipur,2021,1,Samsung,52212,312668,3709227
manipur,2021,1,Vivo,37725,312668,3709227
manipur,2021,1,Oppo,26807,312668,3709227
manipur,2021,1,Realme,12487,312668,3709227
manipur,2021,1,Apple,7077,312668,3709227
manipur,2021,1,Huawei,3626,312668,3709227
manipur,2021,1,OnePlus,2920,312668,3709227
manipur,2021,1,Motorola,2347,312668,3709227
manipur,2021,1,Lenovo,2098,312668,3709227
manipur,2021,1,Others,16334,312668,3709227
manipur,2021,2,Xiaomi,159031,335409,7269002
manipur,2021,2,Samsung,55541,335409,7269002
manipur,2021,2,Vivo,41068,335409,7269002
manipur,2021,2,Oppo,29009,335409,7269002
manipur,2021,2,Realme,14786,335409,7269002
manipur,2021,2,Apple,7675,335409,7269002
manipur,2021,2,Huawei,3685,335409,7269002
manipur,2021,2,OnePlus,3183,335409,7269002
manipur,2021,2,Motorola,2290,335409,7269002
manipur,2021,2,HMD Global,2192,335409,7269002
manipur,2021,2,Others,16949,335409,7269002
manipur,2021,3,Xiaomi,171051,361749,9743772
manipur,2021,3,Samsung,57831,361749,9743772
manipur,2021,3,Vivo,45197,361749,9743772
manipur,2021,3,Oppo,32022,361749,9743772
manipur,2021,3,Realme,17435,361749,9743772
manipur,2021,3,Apple,8421,361749,9743772
manipur,2021,3,Huawei,4030,361749,9743772
manipur,2021,3,OnePlus,3903,361749,9743772
manipur,2021,3,Motorola,2266,361749,9743772
manipur,2021,3,HMD Global,2169,361749,9743772
manipur,2021,3,Others,17424,361749,9743772
manipur,2021,4,Xiaomi,183086,387746,7603294
manipur,2021,4,Samsung,60028,387746,7603294
manipur,2021,4,Vivo,48425,387746,7603294
manipur,2021,4,Oppo,34483,387746,7603294
manipur,2021,4,Realme,21355,387746,7603294
manipur,2021,4,Apple,9391,387746,7603294
manipur,2021,4,OnePlus,4695,387746,7603294
manipur,2021,4,Huawei,4031,387746,7603294
manipur,2021,4,HMD Global,2508,387746,7603294
manipur,2021,4,Motorola,2358,387746,7603294
manipur,2021,4,Others,17386,387746,7603294
manipur,2022,1,Xiaomi,193373,411900,22637747
manipur,2022,1,Samsung,62042,411900,22637747
manipur,2022,1,Vivo,51648,411900,22637747
manipur,2022,1,Oppo,37434,411900,22637747
manipur,2022,1,Realme,24745,411900,22637747
manipur,2022,1,Apple,10256,411900,22637747
manipur,2022,1,OnePlus,5335,411900,22637747
manipur,2022,1,Huawei,4094,411900,22637747
manipur,2022,1,HMD Global,2518,411900,22637747
manipur,2022,1,Motorola,2359,411900,22637747
manipur,2022,1,Others,18096,411900,22637747
meghalaya,2018,1,Xiaomi,4528,18513,0
meghalaya,2018,1,Samsung,3411,18513,0
meghalaya,2018,1,Vivo,1869,18513,0
meghalaya,2018,1,Oppo,1779,18513,0
meghalaya,2018,1,Realme,1065,18513,0
meghalaya,2018,1,Motorola,662,18513,0
meghalaya,2018,1,Lenovo,577,18513,0
meghalaya,2018,1,Apple,548,18513,0
meghalaya,2018,1,Micromax,498,18513,0
meghalaya,2018,1,OnePlus,435,18513,0
meghalaya,2018,1,Others,3141,18513,0
meghalaya,2018,2,Xiaomi,6618,26618,0
meghalaya,2018,2,Samsung,4962,26618,0
meghalaya,2018,2,Vivo,2798,26618,0
meghalaya,2018,2,Oppo,2671,26618,0
meghalaya,2018,2,Realme,1478,26618,0
meghalaya,2018,2,Motorola,917,26618,0
meghalaya,2018,2,Lenovo,808,26618,0
meghalaya,2018,2,Apple,711,26618,0
meghalaya,2018,2,Micromax,667,26618,0
meghalaya,2018,2,Asus,556,26618,0
meghalaya,2018,2,Others,4432,26618,0
meghalaya,2018,3,Xiaomi,9247,37281,0
meghalaya,2018,3,Samsung,7096,37281,0
meghalaya,2018,3,Vivo,4323,37281,0
meghalaya,2018,3,Oppo,3817,37281,0
meghalaya,2018,3,Realme,1993,37281,0
meghalaya,2018,3,Motorola,1170,37281,0
meghalaya,2018,3,Lenovo,958,37281,0
meghalaya,2018,3,Apple,908,37281,0
meghalaya,2018,3,Micromax,900,37281,0
meghalaya,2018,3,Asus,784,37281,0
meghalaya,2018,3,Others,6085,37281,0
meghalaya,2018,4,Xiaomi,12391,49634,0
meghalaya,2018,4,Samsung,9662,49634,0
meghalaya,2018,4,Vivo,6164,49634,0
meghalaya,2018,4,Oppo,5306,49634,0
meghalaya,2018,4,Realme,2710,49634,0
meghalaya,2018,4,Motorola,1447,49634,0
meghalaya,2018,4,Lenovo,1261,49634,0
meghalaya,2018,4,Apple,1138,49634,0
meghalaya,2018,4,Asus,1055,49634,0
meghalaya,2018,4,Micromax,1051,49634,0
meghalaya,2018,4,Others,7449,49634,0
meghalaya,2019,1,Xiaomi,15243,61487,0
meghalaya,2019,1,Samsung,11907,61487,0
meghalaya,2019,1,Vivo,7947,61487,0
meghalaya,2019,1,Oppo,6915,61487,0
meghalaya,2019,1,Realme,3316,61487,0
meghalaya,2019,1,Motorola,1658,61487,0
meghalaya,2019,1,Lenovo,1461,61487,0
meghalaya,2019,1,Apple,1365,61487,0
meghalaya,2019,1,Huawei,1316,61487,0
meghalaya,2019,1,Micromax,1298,61487,0
meghalaya,2019,1,Others,9061,61487,0
meghalaya,2019,2,Xiaomi,18498,74746,395764
meghalaya,2019,2,Samsung,14431,74746,395764
meghalaya,2019,2,Vivo,9893,74746,395764
meghalaya,2019,2,Oppo,8757,74746,395764
meghalaya,2019,2,Realme,4015,74746,395764
meghalaya,2019,2,Motorola,1926,74746,395764
meghalaya,2019,2,Lenovo,1740,74746,395764
meghalaya,2019,2,Huawei,1622,74746,395764
meghalaya,2019,2,Apple,1607,74746,395764
meghalaya,2019,2,Micromax,1521,74746,395764
meghalaya,2019,2,Others,10736,74746,395764
